Va;Vb;Vc;phi_Va;phi_Vb;phi_Vc;Ia;Ib;Ic;phi_Ia;phi_Ib;phi_Ic;RF;Factor_Carga;Nodo_Falla;Tipo_Falla
127,017;127,017;127,017;-5,64E-11;-120;120;7,40211;4,69044;10,2553;3,92599;-61,9505;159,254;20;1;Nodo 3;LL CA
127,017;127,017;127,017;-8,87E-11;-120;120;8,27737;5,01075;10,7687;1,22475;-73,1506;154,602;20;1,3;Nodo 3;LL CA
127,017;127,017;127,017;-4,07E-11;-120;120;4,64585;4,56474;6,57212;39,2128;-49,7444;175,23;50;0,7;Nodo 3;LL CA
127,017;127,017;127,017;-5,64E-11;-120;120;5,22107;4,69044;6,89344;30,0858;-61,9505;167,243;50;1;Nodo 3;LL CA
127,017;127,017;127,017;-8,87E-11;-120;120;5,90269;5,01075;7,33409;22,8271;-73,1506;160,023;50;1,3;Nodo 3;LL CA
127,017;127,016;127,016;-4,07E-11;-120;120;2,36146;126,531;123,046;-50,3628;-175,079;62,0011;0;0,7;Nodo 3;LLG ABG
127,017;127,016;127,016;-5,64E-11;-120;120;3,04342;126,813;123,244;-42,7207;-175,033;62,096;0;1;Nodo 3;LLG ABG
127,017;127,016;127,016;-8,87E-11;-120;120;3,76659;127,097;123,446;-37,9481;-174,988;62,1911;0;1,3;Nodo 3;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;3,36244;76,8768;73,6792;18,3672;-146,61;90,3343;0,5;0,7;Nodo 3;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,06463;77,4322;74,1881;10,2674;-146,759;90,3091;0,5;1;Nodo 3;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;4,82747;77,9913;74,7012;4,55133;-146,908;90,2823;0,5;1,3;Nodo 3;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;3,83884;52,3054;49,9091;38,151;-134,496;102,314;1;0,7;Nodo 3;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,37219;52,9868;50,5563;27,6167;-134,841;102,121;1;1;Nodo 3;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,02133;53,6734;51,2085;19,4891;-135,183;101,929;1;1,3;Nodo 3;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,17884;31,6969;30,141;52,2028;-123,054;113,776;2;0,7;Nodo 3;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,5501;32,4618;30,8916;40,6151;-123,79;113,217;2;1;Nodo 3;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,07648;33,2349;31,6493;31,0016;-124,502;112,675;2;1,3;Nodo 3;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,40937;15,3798;14,5716;62,4949;-108,138;129,249;5;0,7;Nodo 3;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,6446;16,1494;15,3508;50,4596;-110,13;127,419;5;1;Nodo 3;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,05968;16,9395;16,1475;39,8938;-111,966;125,741;5;1,3;Nodo 3;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,48752;9,42916;8,94786;66,2815;-94,8436;143,461;10;0,7;Nodo 3;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,66992;10,1162;9,65033;54,1455;-98,8543;139,494;10;1;Nodo 3;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,03985;10,8482;10,3949;43,2608;-102,385;136,034;10;1,3;Nodo 3;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,52633;6,62249;6,35106;68,2449;-80,3089;159,003;20;0,7;Nodo 3;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68085;7,16483;6,90405;56,0698;-87,1101;152,081;20;1;Nodo 3;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,02654;7,79386;7,54305;45,0267;-92,9508;146,189;20;1,3;Nodo 3;LLG ABG
127,017;127,017;127,017;-4,07E-11;-120;120;4,54943;5,22105;5,10667;69,4456;-64,7651;175,21;50;0,7;Nodo 3;LLG ABG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68677;5,56704;5,45536;57,2509;-74,6067;165,209;50;1;Nodo 3;LLG ABG
127,017;127,017;127,017;-8,87E-11;-120;120;5,01738;6,0551;5,94735;46,1134;-83,1655;156,549;50;1,3;Nodo 3;LLG ABG
127,017;127,016;127,016;-4,07E-11;-120;120;2,36146;126,531;123,046;-50,3628;-175,079;62,0011;0;0,7;Nodo 3;LLG BCG
127,017;127,016;127,016;-5,64E-11;-120;120;3,04342;126,813;123,244;-42,7207;-175,033;62,096;0;1;Nodo 3;LLG BCG
127,017;127,016;127,016;-8,87E-11;-120;120;3,76659;127,097;123,446;-37,9481;-174,988;62,1911;0;1,3;Nodo 3;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;3,36244;76,8768;73,6792;18,3672;-146,61;90,3343;0,5;0,7;Nodo 3;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,06463;77,4322;74,1881;10,2674;-146,759;90,3091;0,5;1;Nodo 3;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;4,82747;77,9913;74,7012;4,55133;-146,908;90,2823;0,5;1,3;Nodo 3;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;3,83884;52,3054;49,9091;38,151;-134,496;102,314;1;0,7;Nodo 3;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,37219;52,9868;50,5563;27,6167;-134,841;102,121;1;1;Nodo 3;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,02133;53,6734;51,2085;19,4891;-135,183;101,929;1;1,3;Nodo 3;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,17884;31,6969;30,141;52,2028;-123,054;113,776;2;0,7;Nodo 3;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,5501;32,4618;30,8916;40,6151;-123,79;113,217;2;1;Nodo 3;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,07648;33,2349;31,6493;31,0016;-124,502;112,675;2;1,3;Nodo 3;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,40937;15,3798;14,5716;62,4949;-108,138;129,249;5;0,7;Nodo 3;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,6446;16,1494;15,3508;50,4596;-110,13;127,419;5;1;Nodo 3;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,05968;16,9395;16,1475;39,8938;-111,966;125,741;5;1,3;Nodo 3;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,48752;9,42916;8,94786;66,2815;-94,8436;143,461;10;0,7;Nodo 3;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,66992;10,1162;9,65033;54,1455;-98,8543;139,494;10;1;Nodo 3;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,03985;10,8482;10,3949;43,2608;-102,385;136,034;10;1,3;Nodo 3;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,52633;6,62249;6,35106;68,2449;-80,3089;159,003;20;0,7;Nodo 3;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68085;7,16483;6,90405;56,0698;-87,1101;152,081;20;1;Nodo 3;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,02654;7,79386;7,54305;45,0267;-92,9508;146,189;20;1,3;Nodo 3;LLG BCG
127,017;127,017;127,017;-4,07E-11;-120;120;4,54943;5,22105;5,10667;69,4456;-64,7651;175,21;50;0,7;Nodo 3;LLG BCG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68677;5,56704;5,45536;57,2509;-74,6067;165,209;50;1;Nodo 3;LLG BCG
127,017;127,017;127,017;-8,87E-11;-120;120;5,01738;6,0551;5,94735;46,1134;-83,1655;156,549;50;1,3;Nodo 3;LLG BCG
127,017;127,016;127,016;-4,07E-11;-120;120;2,36146;126,531;123,046;-50,3628;-175,079;62,0011;0;0,7;Nodo 3;LLG CAG
127,017;127,016;127,016;-5,64E-11;-120;120;3,04342;126,813;123,244;-42,7207;-175,033;62,096;0;1;Nodo 3;LLG CAG
127,017;127,016;127,016;-8,87E-11;-120;120;3,76659;127,097;123,446;-37,9481;-174,988;62,1911;0;1,3;Nodo 3;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;3,36244;76,8768;73,6792;18,3672;-146,61;90,3343;0,5;0,7;Nodo 3;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,06463;77,4322;74,1881;10,2674;-146,759;90,3091;0,5;1;Nodo 3;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;4,82747;77,9913;74,7012;4,55133;-146,908;90,2823;0,5;1,3;Nodo 3;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;3,83884;52,3054;49,9091;38,151;-134,496;102,314;1;0,7;Nodo 3;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,37219;52,9868;50,5563;27,6167;-134,841;102,121;1;1;Nodo 3;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,02133;53,6734;51,2085;19,4891;-135,183;101,929;1;1,3;Nodo 3;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,17884;31,6969;30,141;52,2028;-123,054;113,776;2;0,7;Nodo 3;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,5501;32,4618;30,8916;40,6151;-123,79;113,217;2;1;Nodo 3;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,07648;33,2349;31,6493;31,0016;-124,502;112,675;2;1,3;Nodo 3;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,40937;15,3798;14,5716;62,4949;-108,138;129,249;5;0,7;Nodo 3;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,6446;16,1494;15,3508;50,4596;-110,13;127,419;5;1;Nodo 3;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,05968;16,9395;16,1475;39,8938;-111,966;125,741;5;1,3;Nodo 3;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,48752;9,42916;8,94786;66,2815;-94,8436;143,461;10;0,7;Nodo 3;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,66992;10,1162;9,65033;54,1455;-98,8543;139,494;10;1;Nodo 3;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,03985;10,8482;10,3949;43,2608;-102,385;136,034;10;1,3;Nodo 3;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,52633;6,62249;6,35106;68,2449;-80,3089;159,003;20;0,7;Nodo 3;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68085;7,16483;6,90405;56,0698;-87,1101;152,081;20;1;Nodo 3;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,02654;7,79386;7,54305;45,0267;-92,9508;146,189;20;1,3;Nodo 3;LLG CAG
127,017;127,017;127,017;-4,07E-11;-120;120;4,54943;5,22105;5,10667;69,4456;-64,7651;175,21;50;0,7;Nodo 3;LLG CAG
127,017;127,017;127,017;-5,64E-11;-120;120;4,68677;5,56704;5,45536;57,2509;-74,6067;165,209;50;1;Nodo 3;LLG CAG
127,017;127,017;127,017;-8,87E-11;-120;120;5,01738;6,0551;5,94735;46,1134;-83,1655;156,549;50;1,3;Nodo 3;LLG CAG
127,016;127,016;127,016;-4,07E-11;-4,07E-11;-4,07E-11;126,588;126,588;126,588;-56,9739;-176,974;63,0261;0;0,7;Nodo 3;LLL ABC
127,016;127,016;127,016;-5,64E-11;-5,64E-11;-5,64E-11;126,802;126,802;126,802;-56,9136;-176,914;63,0864;0;1;Nodo 3;LLL ABC
127,016;127,016;127,016;-8,87E-11;-8,87E-11;-8,87E-11;127,018;127,018;127,018;-56,8533;-176,853;63,1467;0;1,3;Nodo 3;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;76,4151;76,4151;76,4151;-28,7978;-148,798;91,2022;0,5;0,7;Nodo 3;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;76,9104;76,9104;76,9104;-28,8913;-148,891;91,1087;0,5;1;Nodo 3;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;77,4094;77,4094;77,4094;-28,9857;-148,986;91,0143;0,5;1,3;Nodo 3;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;51,913;51,913;51,913;-16,8176;-136,818;103,182;1;0,7;Nodo 3;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;52,5499;52,5499;52,5499;-17,0897;-137,09;102,91;1;1;Nodo 3;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;53,1916;53,1916;53,1916;-17,3599;-137,36;102,64;1;1,3;Nodo 3;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;31,4038;31,4038;31,4038;-5,41915;-125,419;114,581;2;0,7;Nodo 3;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;32,1464;32,1464;32,1464;-6,05717;-126,057;113,943;2;1;Nodo 3;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;32,8965;32,8965;32,8965;-6,67656;-126,677;113,323;2;1,3;Nodo 3;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;15,1706;15,1706;15,1706;9,70961;-110,29;129,71;5;0,7;Nodo 3;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;15,9425;15,9425;15,9425;7,8467;-112,153;127,847;5;1;Nodo 3;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;16,7328;16,7328;16,7328;6,13182;-113,868;126,132;5;1,3;Nodo 3;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;9,26696;9,26696;9,26696;23,4719;-96,5281;143,472;10;0,7;Nodo 3;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;9,96535;9,96535;9,96535;19,5661;-100,434;139,566;10;1;Nodo 3;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;10,7059;10,7059;10,7059;16,1408;-103,859;136,141;10;1,3;Nodo 3;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;6,5096;6,5096;6,5096;38,6647;-81,3353;158,665;20;0,7;Nodo 3;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;7,06332;7,06332;7,06332;31,8823;-88,1177;151,882;20;1;Nodo 3;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;7,70179;7,70179;7,70179;26,0877;-93,9123;146,088;20;1,3;Nodo 3;LLL ABC
127,017;127,017;127,017;-4,07E-11;-4,07E-11;-4,07E-11;5,16461;5,16461;5,16461;54,8564;-65,1436;174,856;50;0,7;Nodo 3;LLL ABC
127,017;127,017;127,017;-5,64E-11;-5,64E-11;-5,64E-11;5,5164;5,5164;5,5164;44,9674;-75,0326;164,967;50;1;Nodo 3;LLL ABC
127,017;127,017;127,017;-8,87E-11;-8,87E-11;-8,87E-11;6,00993;6,00993;6,00993;36,3963;-83,6037;156,396;50;1,3;Nodo 3;LLL ABC
127,016;127,017;127,017;-4,07E-11;-120;120;131,01;4,36788;7,02159;-59,1922;42,3864;126,894;0;0,7;Nodo 4;LG A
127,016;127,017;127,017;-5,64E-11;-120;120;131,227;3,48908;7,75489;-59,1193;39,4987;122,801;0;1;Nodo 4;LG A
127,016;127,017;127,017;-8,87E-11;-120;120;131,445;2,61649;8,52361;-59,0465;34,7535;119,383;0;1,3;Nodo 4;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;80,631;1,24133;6,76685;-29,1862;1,7702;156,398;0,5;0,7;Nodo 4;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;81,1693;0,870093;7,27337;-29,2673;-43,4053;149,411;0,5;1;Nodo 4;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;81,7114;1,23575;7,87345;-29,3494;-89,3054;143,349;0,5;1,3;Nodo 4;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;54,6756;1,95188;6,20522;-16,407;-45,426;168,091;1;0,7;Nodo 4;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;55,3499;2,13846;6,58802;-16,6647;-70,5058;159,722;1;1;Nodo 4;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;56,0291;2,64293;7,0937;-16,9211;-88,9425;152,339;1;1,3;Nodo 4;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;32,9099;3,0377;5,6001;-4,54098;-52,5421;177,343;2;0,7;Nodo 4;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;33,6756;3,25236;5,87736;-5,16363;-69,2533;167,644;2;1;Nodo 4;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;34,4488;3,69961;6,30398;-5,76895;-83,044;158,96;2;1,3;Nodo 4;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;15,8016;3,90747;5,0439;10,572;-51,8509;-175,43;5;0,7;Nodo 4;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;16,5804;4,08102;5,23639;8,74261;-65,5421;173,593;5;1;Nodo 4;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;17,3776;4,46107;5,60197;7,05345;-77,6162;163,635;5;1,3;Nodo 4;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;9,59905;4,22942;4,81622;23,9495;-50,9494;-172,681;10;0,7;Nodo 4;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;10,2994;4,38099;4,97636;20,1333;-63,8548;175,777;10;1;Nodo 4;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;11,0415;4,73271;5,31961;16,7718;-75,4695;165,251;10;1,3;Nodo 4;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;6,68118;4,39555;4,69354;38,7123;-50,3837;-171,237;20;0,7;Nodo 4;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;7,23714;4,53466;4,83672;32,0787;-62,9294;176,903;20;1;Nodo 4;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;7,87641;4,87106;5,16855;26,3904;-74,3316;166,055;20;1,3;Nodo 4;LG A
127,017;127,017;127,017;-4,07E-11;-120;120;5,23196;4,49671;4,61701;54,6972;-50,0088;-170,347;50;0,7;Nodo 4;LG A
127,017;127,017;127,017;-5,64E-11;-120;120;5,58677;4,62789;4,74976;44,9316;-62,3484;177,589;50;1;Nodo 4;LG A
127,017;127,017;127,017;-8,87E-11;-120;120;6,08168;4,95473;5,07468;36,4578;-73,6282;166,533;50;1,3;Nodo 4;LG A
127,017;127,016;127,017;-4,07E-11;-120;120;7,02159;131,01;4,36788;6,89442;-179,192;-77,6136;0;0,7;Nodo 4;LG B
127,017;127,016;127,017;-5,64E-11;-120;120;7,75489;131,227;3,48908;2,80115;-179,119;-80,5013;0;1;Nodo 4;LG B
127,017;127,016;127,017;-8,87E-11;-120;120;8,52361;131,445;2,61649;-0,617486;-179,047;-85,2465;0;1,3;Nodo 4;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;6,76685;80,631;1,24133;36,3981;-149,186;-118,23;0,5;0,7;Nodo 4;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;7,27337;81,1693;0,870093;29,4109;-149,267;-163,405;0,5;1;Nodo 4;LG B
127,017;127,017;127,017;-8,87E-11;-120;120;7,87345;81,7114;1,23575;23,3489;-149,349;150,695;0,5;1,3;Nodo 4;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;6,20522;54,6756;1,95188;48,0905;-136,407;-165,426;1;0,7;Nodo 4;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;6,58802;55,3499;2,13846;39,7218;-136,665;169,494;1;1;Nodo 4;LG B
127,017;127,017;127,017;-8,87E-11;-120;120;7,0937;56,0291;2,64293;32,3391;-136,921;151,058;1;1,3;Nodo 4;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;5,6001;32,9099;3,0377;57,3427;-124,541;-172,542;2;0,7;Nodo 4;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;5,87736;33,6756;3,25236;47,6439;-125,164;170,747;2;1;Nodo 4;LG B
127,017;127,017;127,017;-8,87E-11;-120;120;6,30398;34,4488;3,69961;38,96;-125,769;156,956;2;1,3;Nodo 4;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;5,0439;15,8016;3,90747;64,5702;-109,428;-171,851;5;0,7;Nodo 4;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;5,23639;16,5804;4,08102;53,593;-111,257;174,458;5;1;Nodo 4;LG B
127,017;127,017;127,017;-8,87E-11;-120;120;5,60197;17,3776;4,46107;43,6352;-112,947;162,384;5;1,3;Nodo 4;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;4,81622;9,59905;4,22942;67,3191;-96,0505;-170,949;10;0,7;Nodo 4;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;4,97636;10,2994;4,38099;55,7774;-99,8667;176,145;10;1;Nodo 4;LG B
127,017;127,017;127,017;-8,87E-11;-120;120;5,31961;11,0415;4,73271;45,2508;-103,228;164,53;10;1,3;Nodo 4;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;4,69354;6,68118;4,39555;68,7633;-81,2877;-170,384;20;0,7;Nodo 4;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;4,83672;7,23714;4,53466;56,9034;-87,9213;177,071;20;1;Nodo 4;LG B
127,017;127,017;127,017;-8,87E-11;-120;120;5,16855;7,87641;4,87106;46,0548;-93,6096;165,668;20;1,3;Nodo 4;LG B
127,017;127,017;127,017;-4,07E-11;-120;120;4,61701;5,23196;4,49671;69,6528;-65,3028;-170,009;50;0,7;Nodo 4;LG B
127,017;127,017;127,017;-5,64E-11;-120;120;4,74976;5,58677;4,62789;57,5888;-75,0684;177,652;50;1;Nodo 4;LG B
127,017;127,017;127,017;-8,87E-11;-120;120;5,07468;6,08168;4,95473;46,5331;-83,5422;166,372;50;1,3;Nodo 4;LG B
127,017;127,017;127,016;-4,07E-11;-120;120;4,36788;7,02159;131,01;162,386;-113,106;60,8078;0;0,7;Nodo 4;LG C
127,017;127,017;127,016;-5,64E-11;-120;120;3,48908;7,75489;131,227;159,499;-117,199;60,8807;0;1;Nodo 4;LG C
127,017;127,017;127,016;-8,87E-11;-120;120;2,61649;8,52361;131,445;154,754;-120,617;60,9535;0;1,3;Nodo 4;LG C
127,017;127,017;127,017;-4,07E-11;-120;120;1,24133;6,76685;80,631;121,77;-83,6019;90,8138;0,5;0,7;Nodo 4;LG C
127,017;127,017;127,017;-5,64E-11;-120;120;0,870093;7,27337;81,1693;76,5947;-90,5891;90,7327;0,5;1;Nodo 4;LG C
127,017;127,017;127,017;-8,87E-11;-120;120;1,23575;7,87345;81,7114;30,6946;-96,6511;90,6506;0,5;1,3;Nodo 4;LG C
127,017;127,017;127,017;-4,07E-11;-120;120;1,95188;6,20522;54,6756;74,574;-71,9095;103,593;1;0,7;Nodo 4;LG C
127,017;127,017;127,017;-5,64E-11;-120;120;2,13846;6,58802;55,3499;49,4942;-80,2782;103,335;1;1;Nodo 4;LG C
127,017;127,017;127,017;-8,87E-11;-120;120;2,64293;7,0937;56,0291;31,0575;-87,6609;103,079;1;1,3;Nodo 4;LG C
127,017;127,017;127,017;-4,07E-11;-120;120;3,0377;5,6001;32,9099;67,4579;-62,6573;115,459;2;0,7;Nodo 4;LG C
127,017;127,017;127,017;-5,64E-11;-120;120;3,25236;5,87736;33,6756;50,7467;-72,3561;114,836;2;1;Nodo 4;LG C
127,017;127,017;127,017;-8,87E-11;-120;120;3,69961;6,30398;34,4488;36,956;-81,04;114,231;2;1,3;Nodo 4;LG C
127,017;127,017;127,017;-4,07E-11;-120;120;3,90747;5,0439;15,8016;68,1491;-55,4298;130,572;5;0,7;Nodo 4;LG C
127,017;127,017;127,017;-5,64E-11;-120;120;4,08102;5,23639;16,5804;54,4579;-66,407;128,743;5;1;Nodo 4;LG C
127,017;127,017;127,017;-8,87E-11;-120;120;4,46107;5,60197;17,3776;42,3838;-76,3648;127,053;5;1,3;Nodo 4;LG C
127,017;127,017;127,017;-4,07E-11;-120;120;4,22942;4,81622;9,59905;69,0506;-52,6809;143,95;10;0,7;Nodo 4;LG C
127,017;127,017;127,017;-5,64E-11;-120;120;4,38099;4,97636;10,2994;56,1452;-64,2226;140,133;10;1;Nodo 4;LG C
127,017;127,017;127,017;-8,87E-11;-120;120;4,73271;5,31961;11,0415;44,5305;-74,7492;136,772;10;1,3;Nodo 4;LG C
127,017;127,017;127,017;-4,07E-11;-120;120;4,39555;4,69354;6,68118;69,6163;-51,2367;158,712;20;0,7;Nodo 4;LG C
127,017;127,017;127,017;-5,64E-11;-120;120;4,53466;4,83672;7,23714;57,0706;-63,0966;152,079;20;1;Nodo 4;LG C
127,017;127,017;127,017;-8,87E-11;-120;120;4,87106;5,16855;7,87641;45,6684;-73,9452;146,39;20;1,3;Nodo 4;LG C
127,017;127,017;127,017;-4,07E-11;-120;120;4,49671;4,61701;5,23196;69,9912;-50,3472;174,697;50;0,7;Nodo 4;LG C
127,017;127,017;127,017;-5,64E-11;-120;120;4,62789;4,74976;5,58677;57,6516;-62,4112;164,932;50;1;Nodo 4;LG C
127,017;127,017;127,017;-8,87E-11;-120;120;4,95473;5,07468;6,08168;46,3718;-73,4669;156,458;50;1,3;Nodo 4;LG C
127,017;127,016;127,017;-4,07E-11;-120;120;118,451;114,967;4,56474;-29,273;149,279;-169,744;0;0,7;Nodo 4;LL AB
127,017;127,016;127,017;-5,64E-11;-120;120;118,927;114,785;4,69044;-29,4013;149,519;178,05;0;1;Nodo 4;LL AB
127,017;127,016;127,017;-8,87E-11;-120;120;119,404;114,606;5,01075;-29,5305;149,763;166,849;0;1,3;Nodo 4;LL AB
127,017;127,016;127,017;-4,07E-11;-120;120;93,5175;89,2876;4,56474;-11,2957;167,628;-169,744;0,5;0,7;Nodo 4;LL AB
127,017;127,016;127,017;-5,64E-11;-120;120;93,9995;89,3786;4,69044;-11,583;167,914;178,05;0,5;1;Nodo 4;LL AB
127,017;127,016;127,017;-8,87E-11;-120;120;94,4849;89,4755;5,01075;-11,8706;168,201;166,849;0,5;1,3;Nodo 4;LL AB
127,017;127,017;127,017;-4,07E-11;-120;120;74,1598;69,6759;4,56474;-0,207069;179,111;-169,744;1;0,7;Nodo 4;LL AB
127,017;127,017;127,017;-5,64E-11;-120;120;74,6601;69,9709;4,69044;-0,669409;179,416;178,05;1;1;Nodo 4;LL AB
127,017;127,017;127,017;-8,87E-11;-120;120;75,1658;70,2727;5,01075;-1,1303;179,721;166,849;1;1,3;Nodo 4;LL AB
127,017;127,017;127,017;-4,07E-11;-120;120;51,1394;46,577;4,56474;11,9921;-167,838;-169,744;2;0,7;Nodo 4;LL AB
127,017;127,017;127,017;-5,64E-11;-120;120;51,6711;47,1157;4,69044;11,1934;-167,509;178,05;2;1;Nodo 4;LL AB
127,017;127,017;127,017;-8,87E-11;-120;120;52,2129;47,6618;5,01075;10,4034;-167,189;166,849;2;1,3;Nodo 4;LL AB
127,017;127,017;127,017;-4,07E-11;-120;120;26,8111;22,4506;4,56474;25,956;-150,89;-169,744;5;0,7;Nodo 4;LL AB
127,017;127,017;127,017;-5,64E-11;-120;120;27,3579;23,2424;4,69044;24,2641;-150,622;178,05;5;1;Nodo 4;LL AB
