mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;param_n_estimators;params;mean_test_score;std_test_score;rank_test_score
13,758722114562989;0,3849255178631569;0,6975871086120605;0,08426939066086743;;log2;4;2;300;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,628615045547486;0,4998302023979223;0,5092212200164795;0,04704486189426195;;log2;4;2;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
5,036385202407837;0,1914700259224599;0,35646772384643555;0,06298330374476453;;log2;4;2;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
24,06965379714966;0,9623743057317721;1,0808547019958497;0,03863049364049857;;log2;2;10;500;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,849224758148193;0,21198099564115652;0,6965830802917481;0,009535292352232336;;log2;2;10;300;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,677001523971558;0,40971256629843694;0,5529066562652588;0,057453928351167145;;log2;2;10;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,106134414672852;0,07512909819510243;0,3355419158935547;0,06772874748928517;;log2;2;10;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
24,02040958404541;0,8771263973664755;1,032432460784912;0,08517069533495827;;log2;2;5;500;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,879247760772705;0,6905201575288419;0,7279185771942138;0,08124861983101928;;log2;2;5;300;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,490300273895263;0,5637733588567763;0,5291181564331054;0,038488352417639884;;log2;2;5;200;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
4,9871667385101315;0,22617998815690618;0,36172237396240237;0,06602353917973439;;log2;2;5;100;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
23,852152395248414;0,9847240994886646;1,065668487548828;0,10392565613186772;;log2;2;2;500;{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
5,088050508499146;0,13128532126396034;0,30823826789855957;0,03592191409547628;;sqrt;4;5;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
14,070389366149902;0,5726508414503921;0,6944161415100097;0,017751633635779203;20;log2;2;5;300;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
23,816044807434082;0,8318792671775181;0,9955267906188965;0,012137643046914663;;sqrt;4;2;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
9,612578535079956;0,5079819400371387;0,49065632820129396;0,046974628715673455;;sqrt;4;2;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
9,557367324829102;0,31775253175116586;0,5318042278289795;0,0572410708968755;;sqrt;1;2;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
5,112228107452393;0,2295396340647123;0,3029478073120117;0,05710896493626337;;sqrt;1;2;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
23,978871726989745;0,7535525388455628;1,1043235301971435;0,04908323081812338;20;log2;4;10;500;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,772111558914185;0,3334963566052481;0,6750045776367187;0,06293171265668958;20;log2;4;10;300;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,63450584411621;0,3896231891811757;0,5048798561096192;0,019042517842807312;20;log2;4;10;200;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,137232780456543;0,2212046563723267;0,2953036785125732;0,043434687458609754;20;log2;4;10;100;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
23,87399892807007;0,8785816159714015;1,0509036540985108;0,038951245103878894;20;log2;4;5;500;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,94638237953186;0,25796141083545193;0,7059514045715332;0,024285723786259154;20;log2;4;5;300;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
13,856303453445435;0,3915665703995557;0,7017639636993408;0,07543110640405776;;sqrt;1;2;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,521737623214722;0,5781843866053761;0,5072221279144287;0,057651455131034944;20;log2;4;5;200;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
24,029008007049562;0,9279491929496443;1,138159418106079;0,04915212837492832;20;log2;4;2;500;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,83674659729004;0,4023060626843317;0,7556314945220948;0,07138665956018966;20;log2;4;2;300;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,660617780685424;0,654529547638115;0,49123272895812986;0,017884849369252144;20;log2;4;2;200;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
4,991491603851318;0,21876632571237736;0,31967673301696775;0,03834113626087302;20;log2;4;2;100;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
24,229595613479614;0,7330103328475713;0,990756607055664;0,055330840336708445;20;log2;2;10;500;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,990632247924804;0,45291163053262834;0,7172692775726318;0,027122159230795317;20;log2;2;10;300;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,56153769493103;0,5859470693113017;0,5057870864868164;0,06295550113374317;20;log2;2;10;200;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,082107877731323;0,0830608206129535;0,3934659481048584;0,02221468227472312;20;log2;2;10;100;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
5,1065467357635494;0,10894105666668635;0,2995025634765625;0,04174808879277323;20;log2;4;5;100;{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
24,314094877243043;0,9550831841993379;1,0377440929412842;0,060921459434820795;;sqrt;1;2;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
5,060234451293946;0,24642860228259164;0,3043523788452148;0,020882144110840162;;sqrt;1;5;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
9,581978130340577;0,6201656092758304;0,5120347499847412;0,05637015390851518;;sqrt;1;5;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,052249002456665;0,16972497934764696;0,34576215744018557;0,04940460094342363;;sqrt;4;2;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
24,200552463531494;0,7555477188873037;1,054387092590332;0,06765532932347619;;sqrt;2;10;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,810172510147094;0,32378593966068975;0,7167543411254883;0,05541858526361679;;sqrt;2;10;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,616226720809937;0,31492093611723126;0,4941225528717041;0,026465699529250618;;sqrt;2;10;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,142950773239136;0,0669389852456327;0,3344111919403076;0,07404559116908316;;sqrt;2;10;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
23,772034883499146;0,8014013390840405;1,1039005756378173;0,026352447738465283;;sqrt;2;5;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,767590951919555;0,3343814084426992;0,7296316623687744;0,0587997673571147;;sqrt;2;5;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,681510972976685;0,4735365563465322;0,47635564804077146;0,028199839898119812;;sqrt;2;5;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,182719898223877;0,0995472132420265;0,3313960075378418;0,05463318543043836;;sqrt;2;5;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
24,245799112319947;0,8005506811202326;1,0259944438934325;0,052763750096270004;;sqrt;2;2;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,68849048614502;0,3621908161709163;0,7254124641418457;0,04511891463187041;;sqrt;2;2;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,509094095230102;0,12813906968443847;0,5125081062316894;0,04628374073748291;;sqrt;2;2;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
5,0025634765625;0,1757634704868081;0,30832681655883787;0,0659660276513214;;sqrt;2;2;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
23,927364158630372;0,8194603681334918;1,0650460243225097;0,0688559544460806;;sqrt;1;10;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
14,053086805343629;0,3326012615591661;0,6709614753723144;0,051309423579297464;;sqrt;1;10;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,705328130722046;0,43216834181050956;0,5068929195404053;0,009689527956865502;;sqrt;1;10;200;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,099945306777954;0,21331936727807133;0,32261075973510744;0,05912148475960873;;sqrt;1;10;100;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
23,998179531097414;0,945652773853314;1,0669998168945312;0,05935934335009416;;sqrt;1;5;500;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,895186805725098;0,4749960325721011;0,7274062156677246;0,048390149947999186;;sqrt;1;5;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
13,941619205474854;0,2019351374911249;0,7380677700042725;0,05392809821455735;;sqrt;4;2;300;{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
5,126525163650513;0,05485444619512555;0,30788455009460447;0,05994940952005141;15;log2;1;2;100;{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
24,415211486816407;0,8605565937339694;1,0692480564117433;0,05346829976241445;15;sqrt;4;10;500;{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,871947622299194;0,4770172116789991;0,6961114883422852;0,017119526663061553;15;sqrt;4;10;300;{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
22,954271030426025;0,598279184896556;1,0767268657684326;0,06831096131591659;5;log2;4;2;500;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,10667290687561;0,4472409989299211;0,7304551601409912;0,04582346859486541;5;log2;4;2;300;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,195479822158813;0,42337125653775626;0,4907525062561035;0,022819066703001246;5;log2;4;2;200;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
4,9702552318572994;0,2937250858601318;0,36089701652526857;0,0715180072306687;5;log2;4;2;100;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
22,89555940628052;0,8923722344965113;1,0725696563720704;0,06727217553261405;5;log2;2;10;500;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,187607288360596;0,3371935580421019;0,7076913356781006;0,04579605069676662;5;log2;2;10;300;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,254293155670165;0,45697766092466546;0,5298831462860107;0,04325029435688763;5;log2;2;10;200;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
4,783441734313965;0,1938760061763864;0,38829793930053713;0,05917735765451182;5;log2;2;10;100;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
4,831711673736573;0,33492281962544507;0,3496869564056396;0,055633262791744784;5;log2;4;5;100;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
22,881691789627077;0,674508093243744;1,0771049022674561;0,06410126887828696;5;log2;2;5;500;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
8,884163999557495;0,6321960215953583;0,5246675491333008;0,04114742977926536;5;log2;2;5;200;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
4,985425806045532;0,20803986695539312;0,34613795280456544;0,03655057604819109;5;log2;2;5;100;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
22,77137145996094;0,7197419617332211;1,093872356414795;0,0464877831451602;5;log2;2;2;500;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,354025411605836;0,590535259118669;0,727521276473999;0,048083653906207696;5;log2;2;2;300;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,064118146896362;0,4045212319159338;0,48482413291931153;0,014298593988687542;5;log2;2;2;200;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
4,941188907623291;0,30757104724352047;0,3193711280822754;0,036247975636152036;5;log2;2;2;100;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
22,938542079925536;0,8150959532991569;1,0792068481445312;0,05078166746465795;5;log2;1;10;500;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,152416610717774;0,4113501490329617;0,7226427078247071;0,03927957963633213;5;log2;1;10;300;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
13,402394151687622;0,4508853534331937;0,6996971607208252;0,023872731743670612;5;log2;2;5;300;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,113329219818116;0,5058059063747922;0,5033990383148194;0,011113864336569424;5;log2;4;5;200;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
13,33436369895935;0,42874381728193467;0,6960734844207763;0,016863957074333035;5;log2;4;5;300;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
22,889777851104736;0,743930413482052;1,080691432952881;0,04694586419897494;5;log2;4;5;500;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,978874731063843;0,7116144486968874;0,7150109291076661;0,05278865288861714;10;sqrt;2;2;300;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,490143299102783;0,5158292000403266;0,5226380348205566;0,03909003698606002;10;sqrt;2;2;200;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
5,104170513153076;0,13242067046544778;0,31269612312316897;0,028103269865694294;10;sqrt;2;2;100;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
24,206419658660888;0,7655766005671902;1,0542542457580566;0,048963604198529624;10;sqrt;1;10;500;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,75560450553894;0,45217501889568035;0,7442928791046143;0,05802193209793905;10;sqrt;1;10;300;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,581794118881225;0,5364109907197052;0,5179369449615479;0,041776532958306946;10;sqrt;1;10;200;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
5,095577049255371;0,12132595544479019;0,35516834259033203;0,05919433996007435;10;sqrt;1;10;100;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
24,066577339172362;0,8700174694550876;1,041802740097046;0,0689356149846708;10;sqrt;1;5;500;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,898433780670166;0,7472515991092429;0,7669762134552002;0,05926419150504486;10;sqrt;1;5;300;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,436991548538208;0,3985114083230174;0,48673458099365235;0,020494986610699067;10;sqrt;1;5;200;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
5,132575130462646;0,2906078131181137;0,34431257247924807;0,056883250579343625;10;sqrt;1;5;100;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
23,99248433113098;0,9385916909429508;1,0685697555541993;0,05971411293039432;10;sqrt;1;2;500;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,826917266845703;0,44903654829504847;0,7209033966064453;0,02137789981950223;10;sqrt;1;2;300;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,647544622421265;0,3865906925681261;0,5249196052551269;0,06372404355478078;10;sqrt;1;2;200;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
5,072243309020996;0,13853898314555915;0,3095806121826172;0,04987674631320855;10;sqrt;1;2;100;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
23,100933456420897;0,7368409593696489;1,0324278354644776;0,0458916385079343;5;log2;4;10;500;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
13,437486553192139;0,24431997401415975;0,7780324459075928;0,05673564534695753;5;log2;4;10;300;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
9,073718643188476;0,6549102520293457;0,5322022914886475;0,06228085441925837;5;log2;4;10;200;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
4,797736978530883;0,1201175604301879;0,3309833526611328;0,039839831714089655;5;log2;4;10;100;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
9,1651620388031;0,553618332723802;0,4980184078216553;0,03556071205975331;5;log2;1;10;200;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200};1,0;0,0;1
23,981549167633055;0,8024430762071827;1,127690029144287;0,10981088050021709;10;sqrt;2;2;500;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
4,902670574188233;0,23490417948225986;0,31492180824279786;0,05863109883939121;5;log2;1;10;100;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
13,129707670211792;0,43318909737140765;0,7454320430755615;0,06214355625090571;5;log2;1;5;300;{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
13,131516075134277;0,35417596865413964;0,7298320770263672;0,05542661717700732;5;sqrt;2;5;300;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,209909820556641;0,4982502463687175;0,5513896465301513;0,05361116353861787;5;sqrt;2;5;200;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
4,776155185699463;0,20901911278420507;0,38726344108581545;0,06023402822997691;5;sqrt;2;5;100;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};1,0;0,0;1
23,139214181900023;0,876511649884003;1,0905455112457276;0,04771049419332329;5;sqrt;2;2;500;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500};1,0;0,0;1
13,139479064941407;0,25874289865051076;0,7369561672210694;0,05064352976465727;5;sqrt;2;2;300;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300};1,0;0,0;1
9,179379940032959;0,5511993843827088;0,504516887664795;0,032598601546571716;5;sqrt;2;2;200;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200};1,0;0,0;1
4,767030239105225;0,2285755610950378;0,3743708610534668;0,05524685384167725;5;sqrt;2;2;100;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};1,0;0,0;1
22,74745907783508;0,6882677197049789;1,0448530197143555;0,07207465106730991;5;sqrt;1;10;500;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500};1,0;0,0;1
22,951207876205444;1,0799423038957396;1,0308678150177002;0,05526901083963594;5;sqrt;2;5;500;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,528762817382812;0,3841032482959415;0,7621042251586914;0,055139162409815534;5;sqrt;1;10;300;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300};1,0;0,0;1
4,7915358543396;0,12510975290765408;0,3694124221801758;0,04141554759827801;5;sqrt;1;10;100;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};1,0;0,0;1
22,84627232551575;0,6174938988259578;1,1104220390319823;0,03637330954035861;5;sqrt;1;5;500;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500};1,0;0,0;1
13,376930379867554;0,5554975662528199;0,7168868541717529;0,023169197680013954;5;sqrt;1;5;300;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300};1,0;0,0;1
9,067833948135377;0,5461628512232377;0,531205415725708;0,041839733433761586;5;sqrt;1;5;200;{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200};1,0;0,0;1
