Va;Vb;Vc;phi_Va;phi_Vb;phi_Vc;Ia;Ib;Ic;phi_Ia;phi_Ib;phi_Ic;RF;Factor_Carga;Nodo_Falla;Tipo_Falla
126,996;127,007;127,007;-0,00696955;-120,004;119,99;30,8689;10,3585;18,2178;-45,0025;-175,458;96,1921;5;1,2;684;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;24,5525;9,95614;17,4912;-45,3303;-171,003;96,3423;10;1,2;684;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,156;9,65359;17,089;-47,8915;-168,697;96,1021;20;1,2;684;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,1735;9,43674;16,8447;-50,8362;-167,337;95,8246;50;1,2;684;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;23,8452;53,319;13,2606;-51,0039;159,594;73,2776;0;1,2;684;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;23,1588;51,1885;14,7839;-48,1214;170,868;73,7755;0,5;1,2;684;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;22,2614;47,4372;15,9248;-46,3255;-179,888;75,9468;1;1,2;684;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,6958;39,3633;17,0906;-45,3094;-167,464;80,7168;2;1,2;684;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,794;25,2866;17,5455;-47,5265;-154,756;88,151;5;1,2;684;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,1941;17,6059;17,3081;-50,0275;-152,874;91,7649;10;1,2;684;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0037;13,3448;17,0494;-51,7087;-155,658;93,6833;20;1,2;684;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9441;10,8283;16,843;-52,8241;-160,602;94,8292;50;1,2;684;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;62,2264;51,4711;15,866;-55,8137;136,016;82,4994;0;1,2;684;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;60,2747;50,4033;16,3491;-50,6114;142,968;83,0164;0,5;1,2;684;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;57,7366;48,727;16,7434;-46,0672;149,223;83,8078;1;1,2;684;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;52,0391;44,5281;17,2618;-39,0758;159,505;85,6447;2;1,2;684;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;38,4646;33,3462;17,6254;-30,2557;176,982;89,7566;5;1,2;684;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;28,4076;23,9412;17,4413;-30,377;-172,659;92,5063;10;1,2;684;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;22,4495;17,2568;17,1536;-36,4291;-167,352;94,0939;20;1,2;684;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,3396;12,5925;16,8944;-45,0219;-165,517;95,0171;50;1,2;684;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;62,345;59,2993;17,2603;-71,4692;151,898;66,2304;0;1,2;684;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;58,3771;56,6402;18,7211;-61,6688;164,813;70,33;0,5;1,2;684;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;53,3229;51,925;19,5178;-54,5955;175,153;74,5346;1;1,2;684;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;44,4904;42,2164;19,8992;-46,5695;-171,346;81,0321;2;1,2;684;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;31,4113;26,3959;19,0374;-41,1606;-157,806;89,2342;5;1,2;684;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;24,7839;18,1704;18,0999;-42,7734;-155,314;92,6398;10;1,2;684;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,2375;13,6607;17,4501;-46,3316;-157,317;94,2313;20;1,2;684;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,1905;10,9735;17,0032;-50,1227;-161,399;95,079;50;1,2;684;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;35,4263;5,47224;12,9044;-78,1881;157,3;90,399;0;0,8;692;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;35,1433;5,93892;13,0013;-71,9702;160,181;92,5058;0,5;0,8;692;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;34,295;6,29568;12,9842;-66,3825;163,436;94,4528;1;0,8;692;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;31,7157;6,71271;12,7412;-57,4855;169,637;97,4984;2;0,8;692;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;24,428;6,85947;11,8181;-44,6732;-178,872;101,171;5;0,8;692;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;18,6591;6,58731;11,0692;-40,4181;-171,97;101,745;10;0,8;692;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,9465;6,28985;10,6087;-41,2325;-168,055;101,219;20;0,8;692;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,6337;6,04671;10,3305;-44,5352;-165,73;100,475;50;0,8;692;L A
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,1027;33,6648;7,91646;-45,8131;160,699;76,0678;0;0,8;692;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,8609;33,1284;8,53361;-43,8401;167,785;75,9864;0,5;0,8;692;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,5322;32,0603;9,08357;-42,2525;174,242;76,8838;1;0,8;692;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;13,8009;29,0994;9,88368;-40,3383;-175,178;79,9093;2;0,8;692;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,3186;20,9622;10,6723;-40,3579;-158,543;87,7202;5;0,8;692;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,5657;14,4749;10,6895;-43,0318;-151,381;93,165;10;0,8;692;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,2819;10,2195;10,5112;-45,5838;-151,08;96,438;20;0,8;692;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1948;7,52406;10,3202;-47,4788;-155,758;98,4563;50;0,8;692;L B
127,005;127,011;127,012;-0,00482229;-120,003;119,994;8,64692;10,3086;32,9776;-62,7361;-161,251;43,3076;0;0,8;692;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;9,12913;10,0638;33,0636;-63,8197;-157,827;50,6075;0,5;0,8;692;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;9,592;9,72595;32,5545;-63,9598;-154,986;57,2163;1;0,8;692;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,3201;8,96624;30,5283;-62,7205;-151,231;67,9816;2;0,8;692;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,1891;7,35855;24,0399;-57,821;-149,571;85,273;5;0,8;692;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,3805;6,45076;18,4872;-53,9381;-153,305;94,4164;10;0,8;692;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,3502;6,05653;14,6342;-51,4728;-157,805;98,5846;20;0,8;692;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,2686;5,9048;12,002;-49,8944;-161,494;99,9767;50;0,8;692;L C
127,005;127,011;127,012;-0,00482229;-120,003;119,994;40,9321;33,4656;9,81752;-54,4184;135,462;89,7843;0;0,8;692;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;40,3405;33,1994;9,96189;-51,0203;139,87;89,9549;0,5;0,8;692;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;39,5497;32,7437;10,0933;-47,8299;144,058;90,2338;1;0,8;692;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;37,5597;31,4178;10,3083;-42,1844;151,657;90,9984;2;0,8;692;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;30,9315;26,3775;10,6141;-31,1581;168,164;93,525;5;0,8;692;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;23,3207;19,9761;10,6392;-25,2107;-178,149;96,1168;10;0,8;692;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;17,0784;14,0773;10,5002;-26,6315;-168,764;97,9866;20;0,8;692;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;13,0784;9,38403;10,3207;-35,4586;-163,896;99,1261;50;0,8;692;LL AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,0447;39,7859;32,632;-38,4175;-175,161;18,2501;0;0,8;692;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,8841;39,1313;32,7716;-38,6603;-171,185;22,9831;0,5;0,8;692;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,7403;38,2758;32,7061;-39,0232;-167,423;27,4898;1;0,8;692;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,5139;36,1518;32,0908;-39,9968;-160,659;35,7098;2;0,8;692;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,2611;29,1013;28,535;-43,1928;-146,546;53,9333;5;0,8;692;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,3828;20,8407;23,2133;-46,1826;-136,618;69,9509;10;0,8;692;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,6714;13,689;17,9458;-47,9005;-133,822;82,5583;20;0,8;692;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;10,9555;8,58471;13,571;-48,6248;-141,535;92,1945;50;0,8;692;LL BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;34,4896;5,91882;38,2219;-104,633;-159,262;68,1123;0;0,8;692;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;34,473;5,8752;37,8392;-100,392;-159,347;71,9636;0,5;0,8;692;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;34,2439;5,83601;37,2506;-96,4019;-159,492;75,5672;1;0,8;692;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;33,3198;5,77346;35,6534;-89,2722;-159,901;81,9405;2;0,8;692;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;29,222;5,69295;30,0654;-74,2993;-161,268;94,801;5;0,8;692;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;23,759;5,69891;23,43;-62,4098;-162,621;103,74;10;0,8;692;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;18,604;5,74926;17,5896;-54,4866;-163,523;107,515;20;0,8;692;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;14,4102;5,8069;13,1787;-50,1565;-164,018;106,079;50;0,8;692;LL CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;41,0023;38,0093;10,9524;-69,5064;151,488;72,0792;0;0,8;692;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;39,7245;37,426;11,5031;-62,9146;159,802;74,357;0,5;0,8;692;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;37,9026;36,0813;11,9059;-57,3186;167,298;76,8577;1;0,8;692;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;33,8449;32,3194;12,3245;-49,0957;179,332;81,6038;2;0,8;692;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;25,0415;22,5266;12,197;-38,8427;-162,389;90,4129;5;0,8;692;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;18,8928;15,2229;11,5468;-36,5385;-154,479;95,4343;10;0,8;692;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,0306;10,6013;10,9478;-38,7748;-153,397;97,9337;20;0,8;692;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,6479;7,69496;10,4925;-43,3426;-156,996;99,1627;50;0,8;692;LLG AB
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,9944;39,7998;37,5323;-52,7724;169,996;32,9378;0;0,8;692;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,0521;38,3249;37,5886;-52,3697;177,475;41,5673;0,5;0,8;692;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,0983;36,3215;36,8275;-51,9166;-176,021;49,3085;1;0,8;692;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,1338;31,8963;34,0327;-50,9425;-166,011;61,711;2;0,8;692;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,944;22,0858;25,845;-49,009;-151,694;81,0928;5;0,8;692;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,6414;15,0237;19,3705;-48,3013;-146,327;91,3629;10;0,8;692;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,4177;10,4691;15,0647;-48,3191;-147,403;96,5038;20;0,8;692;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;11,2749;7,59586;12,1756;-48,5603;-153,647;98,9126;50;0,8;692;LLG BC
127,005;127,011;127,012;-0,00482229;-120,003;119,994;38,5832;8,53997;38,8149;-87,7437;178,622;51,2068;0;0,8;692;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;38,3606;8,65376;37,8077;-79,92;-178,703;58,6837;0,5;0,8;692;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;37,3018;8,68967;36,2812;-73,0141;-176,124;65,0488;1;0,8;692;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;34,0198;8,58215;32,8149;-62,3297;-171,649;74,6893;2;0,8;692;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;25,3282;7,82496;25,0021;-47,6236;-164,502;89,0544;5;0,8;692;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;18,9921;7,01325;19,0822;-42,6886;-161,98;96,5419;10;0,8;692;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;15,1026;6,44788;14,9913;-42,8961;-162,055;99,8389;20;0,8;692;LLG CA
127,005;127,011;127,012;-0,00482229;-120,003;119,994;12,7091;6,08808;12,1612;-45,4136;-163,059;100,6;50;0,8;692;LLG CA
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;41,5153;41,5153;41,5153;-79,5107;160,489;40,4893;0;0,8;692;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;40,4011;40,4011;40,4011;-71,2852;168,715;48,7148;0,5;0,8;692;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;38,5821;38,5821;38,5821;-64,0096;175,99;55,9904;1;0,8;692;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;34,1553;34,1553;34,1553;-52,5808;-172,581;67,4192;2;0,8;692;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;23,7398;23,7398;23,7398;-35,5817;-155,582;84,4183;5;0,8;692;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;16,2266;16,2266;16,2266;-27,8987;-147,899;92,1013;10;0,8;692;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;11,3929;11,3929;11,3929;-26,0861;-146,086;93,9139;20;0,8;692;LLL ABC
127,012;127,012;127,012;-0,00334348;-0,00334348;-0,00334348;8,24793;8,24793;8,24793;-28,3613;-148,361;91,6387;50;0,8;692;LLL ABC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;36,6144;6,57472;15,3082;-77,504;167,62;88,9997;0;1;692;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;36,4664;7,05729;15,48;-71,7888;168,922;90,539;0,5;1;692;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;35,7355;7,44544;15,5377;-66,6872;170,845;92,019;1;1;692;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;33,3657;7,9362;15,4261;-58,689;175,034;94,4238;2;1;692;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;26,5785;8,24379;14,7264;-47,6975;-176,505;97,596;5;1;692;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,2505;8,08443;14,0876;-44,4774;-171,263;98,4585;10;1;692;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,8537;7,85927;13,6689;-45,3673;-168,265;98,4202;20;1;692;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,7428;7,66359;13,402;-47,955;-166,474;98,131;50;1;692;L A
127,001;127,009;127,01;-0,00593327;-120,003;119,992;18,0786;34,2373;10,8175;-49,188;161,248;81,6319;0;1;692;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,8572;33,7972;11,407;-47,6357;168,079;81,1583;0,5;1;692;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,5509;32,8093;11,9497;-46,3983;174,28;81,479;1;1;692;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;16,8672;29,9747;12,7663;-44,9367;-175,645;83,304;2;1;692;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,492;22,0785;13,6262;-44,9775;-160,236;88,8264;5;1;692;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,7933;15,7848;13,6953;-46,9115;-154,143;92,8674;10;1;692;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,5208;11,6835;13,5484;-48,7251;-154,392;95,3155;20;1;692;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,428;9,10603;13,3772;-50,0721;-158,648;96,8235;50;1;692;L B
127,001;127,009;127,01;-0,00593327;-120,003;119,992;11,3067;11,8385;33,466;-56,8438;-164,052;44,7779;0;1;692;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;11,6747;11,6019;33,8484;-58,5413;-161,106;51,7686;0,5;1;692;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;12,0827;11,2696;33,5899;-59,4804;-158,701;58,0715;1;1;692;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;12,8139;10,524;31,9573;-59,7753;-155,622;68,2455;2;1;692;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;13,891;8,97833;26,1473;-57,4351;-154,443;84,2443;5;1;692;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,2917;8,1169;21,0293;-54,8786;-157,326;92,4912;10;1;692;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4069;7,73196;17,4393;-53,0899;-160,629;96,2447;20;1;692;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4233;7,57022;14,9695;-51,8825;-163,31;97,6455;50;1;692;L C
127,001;127,009;127,01;-0,00593327;-120,003;119,992;42,5378;33,1382;12,7421;-55,6724;137,485;88,03;0;1;692;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;41,9294;32,9514;12,9304;-52,5355;141,846;88,1961;0,5;1;692;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;41,1212;32,5696;13,1011;-49,6154;145,971;88,4719;1;1;692;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;39,1085;31,3805;13,3789;-44,5284;153,406;89,2287;2;1;692;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;32,5718;26,7046;13,7706;-35,1003;169,286;91,7037;5;1;692;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;25,3286;20,7301;13,8086;-30,9115;-177,9;94,2144;10;1;692;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;19,6134;15,2176;13,6437;-33,309;-169,408;96,0288;20;1;692;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;16,0851;10,8204;13,4272;-41,034;-165,207;97,1508;50;1;692;LL AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,3358;40,9966;32,2386;-40,4858;-176,582;21,378;0;1;692;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,1208;40,3191;32,6052;-40,7121;-172,713;26,0618;0,5;1;692;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;13,9283;39,4351;32,7518;-41,0633;-169,071;30,506;1;1;692;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;13,6245;37,2525;32,5155;-42,023;-162,583;38,5666;2;1;692;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;13,2759;30,1203;29,7863;-45,2029;-149,409;56,1905;5;1;692;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;13,4097;21,9306;25,1857;-48,2041;-140,782;71,3513;10;1;692;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;13,7621;14,9688;20,45;-49,975;-139,316;82,9767;20;1;692;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,117;10,1093;16,4243;-50,7687;-147,152;91,5189;50;1;692;LL BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;34,4413;7,62133;39,0695;-102,775;-160,267;67,7567;0;1;692;LL CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;34,5831;7,5621;38,7466;-98,6671;-160,349;71,4396;0,5;1;692;LL CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;34,4973;7,50921;38,2092;-94,8292;-160,496;74,855;1;1;692;LL CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;33,8287;7,42548;36,7088;-88,0443;-160,91;80,81;2;1;692;LL CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;30,3607;7,31786;31,4611;-74,1461;-162,28;92,4107;5;1;692;LL CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;25,5878;7,31998;25,3422;-63,4602;-163,623;100,022;10;1;692;LL CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,0422;7,37757;20,0249;-56,4803;-164,532;103,015;20;1;692;LL CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,3098;7,44578;16,0188;-52,5975;-165,055;101,962;50;1;692;LL CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;42,2271;38,1793;13,288;-69,6167;152,416;74,5884;0;1;692;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;41,0049;37,7163;13,941;-63,5059;160,554;76,2134;0,5;1;692;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;39,2418;36,4691;14,4353;-58,4097;167,845;78,1517;1;1;692;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;35,3481;32,8737;14,9951;-51,1427;179,415;82,0026;2;1;692;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;27,0945;23,4437;15,0767;-42,7379;-163,521;89,3873;5;1;692;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,4443;16,423;14,5325;-41,3554;-156,695;93,7217;10;1;692;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,9296;12,0067;13,9839;-43,4826;-156,238;95,9731;20;1;692;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,7611;9,25006;13,5522;-47,0756;-159,606;97,1559;50;1;692;LLG AB
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,6038;40,615;37,6241;-51,1248;169,814;34,4174;0;1;692;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,5806;39,1624;38,0211;-51,3113;177,072;42,8781;0,5;1;692;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,5911;37,1767;37,5456;-51,4653;-176,678;50,4094;1;1;692;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,6474;32,8058;35,2047;-51,5329;-167,2;62,3274;2;1;692;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,6786;23,1948;27,8177;-51,0716;-154,131;80,5165;5;1;692;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,5842;16,3259;21,8492;-50,8035;-149,805;89,9073;10;1;692;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4973;11,9325;17,8402;-50,8162;-151,375;94,5661;20;1;692;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;14,4411;9,18368;15,1311;-50,9228;-157,01;96,8235;50;1;692;LLG BC
127,001;127,009;127,01;-0,00593327;-120,003;119,992;38,9754;9,85266;39,3628;-86,6014;-178,882;51,5095;0;1;692;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;38,9772;9,97241;38,5375;-79,141;-176,879;58,7183;0,5;1;692;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;38,0932;10,0238;37,183;-72,6338;-174,919;64,7566;1;1;692;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;35,1049;9,95982;34,0634;-62,784;-171,452;73,738;2;1;692;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;27,0906;9,31051;27,0108;-49,9687;-165,816;86,8984;5;1;692;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;21,3373;8,57579;21,5896;-46,2256;-163,812;93,7602;10;1;692;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;17,8685;8,05649;17,7882;-46,6737;-163,81;96,916;20;1;692;LLG CA
127,001;127,009;127,01;-0,00593327;-120,003;119,992;15,7555;7,72292;15,1294;-48,6535;-164,501;97,9603;50;1;692;LLG CA
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;41,7439;41,7439;41,7439;-79,2289;160,771;40,7711;0;1;692;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;40,7322;40,7322;40,7322;-71,1538;168,846;48,8462;0,5;1;692;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;39,0029;39,0029;39,0029;-64,064;175,936;55,936;1;1;692;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;34,7452;34,7452;34,7452;-53,0521;-173,052;66,9479;2;1;692;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;24,7219;24,7219;24,7219;-37,0734;-157,073;82,9266;5;1;692;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;17,5016;17,5016;17,5016;-30,1922;-150,192;89,8078;10;1;692;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;12,8589;12,8589;12,8589;-28,7603;-148,76;91,2397;20;1;692;LLL ABC
127,011;127,011;127,011;-0,00419544;-0,00419544;-0,00419544;9,83878;9,83878;9,83878;-30,732;-150,732;89,268;50;1;692;LLL ABC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;37,9883;7,98583;18,0343;-76,9313;174,948;87,4727;0;1,2;692;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;37,9578;8,44705;18,2852;-71,7588;175,282;88,5481;0,5;1,2;692;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;37,3331;8,83472;18,4236;-67,1735;176,286;89,6525;1;1,2;692;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;35,1678;9,35367;18,4551;-60,1065;178,973;91,5548;2;1,2;692;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;28,9236;9,76904;17,9957;-50,8693;-174,958;94,3424;5;1,2;692;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;24,0875;9,70609;17,4756;-48,4929;-171,027;95,3868;10;1,2;692;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,0349;9,54923;17,1055;-49,3538;-168,737;95,6615;20;1,2;692;L A
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,1404;9,40069;16,856;-51,3574;-167,349;95,6643;50;1,2;692;L A
